Date,Latitude,Longitude
07/05/2016,4.50822,6.04394
08/05/2016,4.55008,7.047
09/05/2016,6.02522,6.27953
10/05/2016,4.95014,5.93664
12/05/2016,5.7675,5.37367
14/05/2016,4.10555,7.62398
14/05/2016,4.94641,7.18486
15/05/2016,4.27096,8.33744
15/05/2016,5.45044,6.17731
15/05/2016,5.51561,5.96058
16/05/2016,4.93053,7.02146
16/05/2016,4.92204,7.06863
17/05/2016,4.52581,6.73325
17/05/2016,5.87478,6.22269
19/05/2016,4.50489,6.05664
20/05/2016,4.54817,7.01308
22/05/2016,4.27416,8.17604
22/05/2016,4.703,5.96803
24/05/2016,4.50883,6.04072
24/05/2016,4.91849,7.00222
25/05/2016,5.64286,5.23953
28/05/2016,4.47483,6.12778
28/05/2016,4.40539,6.26169
28/05/2016,4.47492,6.12844
30/05/2016,5.62194,6.699
31/05/2016,4.71128,5.92178
31/05/2016,5.41586,6.7811
01/06/2016,5.77358,5.27147
01/06/2016,5.78353,5.25797
01/06/2016,5.91844,5.69814
02/06/2016,4.26903,8.16737
03/06/2016,4.77814,5.98033
03/06/2016,5.16539,6.43958
03/06/2016,5.31084,5.33578
05/06/2016,5.84881,5.13397
06/06/2016,5.10372,6.48414
06/06/2016,5.10344,6.48481
06/06/2016,5.10319,6.486
08/06/2016,5.81208,5.20544
08/06/2016,4.50456,7.22294
10/06/2016,5.51417,6.06547
11/06/2016,5.48564,6.70417
13/06/2016,5.49853,6.28875
14/06/2016,5.08122,6.70794
14/06/2016,5.69972,6.46378
15/06/2016,4.82542,5.97128
16/06/2016,4.50564,6.0545
17/06/2016,4.78306,5.79864
19/06/2016,5.31222,6.78683
19/06/2016,5.78003,5.47814
20/06/2016,4.56747,6.87661
20/06/2016,4.94753,5.93578
20/06/2016,5.25989,6.57375
21/06/2016,4.25225,8.1606
21/06/2016,5.83867,6.26828
22/06/2016,4.75936,5.98025
22/06/2016,5.64303,5.26844
22/06/2016,4.83081,5.70175
22/06/2016,5.68592,6.60958
22/06/2016,5.28105,6.66183
23/06/2016,4.8413,7.26241
27/06/2016,4.94726,6.55819
28/06/2016,4.50275,6.06147
28/06/2016,4.49531,6.07833
28/06/2016,5.90019,5.57739
28/06/2016,5.39936,6.62994
29/06/2016,4.69083,5.92097
01/07/2016,4.53125,7.03183
01/07/2016,5.40825,6.57403
02/07/2016,5.13092,6.45456
02/07/2016,4.53453,5.98842
03/07/2016,4.53689,6.98031
03/07/2016,4.51414,6.02931
04/07/2016,5.05667,6.70325
04/07/2016,5.42,5.297
04/07/2016,5.05667,6.71188
06/07/2016,5.07975,6.35564
06/07/2016,5.78514,5.24497
06/07/2016,5.77322,5.27082
06/07/2016,5.43607,5.8596
07/07/2016,4.4,8.02333
07/07/2016,4.47975,6.25833
08/07/2016,4.95569,5.50797
08/07/2016,4.95569,5.60792
08/07/2016,4.47444,6.11369
10/07/2016,5.12725,6.45731
10/07/2016,4.50892,6.04072
11/07/2016,4.71017,7.23426
13/07/2016,5.1959,6.75025
13/07/2016,5.1955,6.75164
14/07/2016,5.0025,5.92692
15/07/2016,4.57694,6.27611
15/07/2016,4.89286,7.12203
16/07/2016,4.72578,5.97269
17/07/2016,5.56839,5.62664
20/07/2016,5.126,6.45831
20/07/2016,5.12636,6.45797
20/07/2016,5.12714,6.45739
21/07/2016,4.47497,6.13083
21/07/2016,4.79306,5.74833
21/07/2016,4.49903,6.06994
21/07/2016,5.39569,6.78967
22/07/2016,4.98199,7.16906
22/07/2016,4.50275,6.06147
24/07/2016,5.87547,5.71947
26/07/2016,4.47472,6.10897
26/07/2016,4.47483,6.10942
27/07/2016,4.47444,6.11
28/07/2016,4.50972,6.03806
31/07/2016,5.28508,5.37131
31/07/2016,4.5315,5.99681
01/08/2016,4.69636,5.88597
01/08/2016,4.70136,5.88597
01/08/2016,4.49967,6.0685
02/08/2016,5.57814,5.67403
02/08/2016,5.57817,5.67406
05/08/2016,4.43107,8.06553
05/08/2016,4.66733,5.91239
05/08/2016,4.50467,6.05717
05/08/2016,5.81811,5.16286
06/08/2016,4.98044,7.175
07/08/2016,5.81669,5.66464
08/08/2016,5.4235,6.58431
08/08/2016,4.59175,7.25586
08/08/2016,4.67803,5.90381
08/08/2016,4.52161,6.01747
10/08/2016,4.55672,6.8225
12/08/2016,4.50961,6.50453
12/08/2016,4.51256,6.03192
13/08/2016,4.67808,5.90375
13/08/2016,4.70256,5.96792
14/08/2016,5.10144,6.49217
14/08/2016,5.10367,6.48408
15/08/2016,4.53395,7.08571
15/08/2016,5.40556,5.37269
15/08/2016,5.56142,5.57858
16/08/2016,4.82356,5.71167
17/08/2016,5.59981,5.22275
17/08/2016,5.26011,6.57211
17/08/2016,5.10356,6.47353
18/08/2016,5.10822,6.67217
20/08/2016,4.50319,6.06056
22/08/2016,5.71467,6.42208
24/08/2016,5.8135,5.69347
24/08/2016,4.72556,5.97244
24/08/2016,5.36514,6.64689
24/08/2016,4.55023,4.63336
24/08/2016,4.83102,7.15549
25/08/2016,4.49664,6.07258
27/08/2016,5.41228,6.56967
27/08/2016,4.67097,5.9095
27/08/2016,4.53714,5.9795
29/08/2016,4.63008,6.26553
30/08/2016,4.50319,6.06056
30/08/2016,5.38042,6.65281
30/08/2016,5.46311,5.98336
30/08/2016,4.50319,6.06056
31/08/2016,5.10293,6.46046
31/08/2016,4.50396,6.05879
01/09/2016,4.51617,6.02608
01/09/2016,4.62564,5.75092
05/09/2016,6.07981,5.69967
05/09/2016,4.51419,6.02931
06/09/2016,5.50317,6.68642
07/09/2016,4.50021,8.00022
07/09/2016,5.88981,5.70817
08/09/2016,4.59217,7.03482
08/09/2016,5.13092,6.45456
08/09/2016,4.98725,7.16092
10/09/2016,5.25975,6.57408
11/09/2016,4.45219,7.17944
11/09/2016,4.82456,5.71164
12/09/2016,5.05689,5.91786
14/09/2016,5.03481,7.00158
15/09/2016,5.44381,5.39258
15/09/2016,5.43064,5.38536
15/09/2016,5.10333,6.46444
16/09/2016,4.50319,6.06081
18/09/2016,4.83487,7.15591
18/09/2016,5.48331,5.88803
18/09/2016,4.94354,7.18479
19/09/2016,4.95375,6.83251
19/09/2016,5.10353,6.47119
19/09/2016,4.75936,5.9775
19/09/2016,5.43572,5.86058
19/09/2016,5.10347,6.47086
19/09/2016,5.66517,6.48919
19/09/2016,5.71133,5.43322
20/09/2016,5.41461,6.57031
20/09/2016,5.87547,5.71928
20/09/2016,5.86858,5.13417
21/09/2016,5.41228,6.56953
21/09/2016,4.45814,6.17403
22/09/2016,4.63008,6.26533
22/09/2016,5.04475,5.91961
23/09/2016,5.10333,6.46775
23/09/2016,4.66742,5.91236
25/09/2016,4.51614,6.02611
26/09/2016,4.70283,7.24263
27/09/2016,4.82856,5.95775
27/09/2016,4.50317,6.06056
28/09/2016,4.71381,6.42653
29/09/2016,4.49531,6.07833
03/10/2016,3.61678,7.58344
04/10/2016,4.72561,5.97261
04/10/2016,4.81628,5.72064
05/10/2016,4.72013,7.22345
05/10/2016,4.72016,7.22342
06/10/2016,4.95133,5.93664
08/10/2016,4.45822,6.17389
08/10/2016,4.47469,6.12022
08/10/2016,4.25225,8.1606
08/10/2016,4.94002,6.98258
09/10/2016,4.49064,6.08725
10/10/2016,4.23241,7.77076
10/10/2016,5.55414,6.19106
10/10/2016,5.6365,5.22753
11/10/2016,4.81636,5.72047
11/10/2016,5.84942,5.13381
12/10/2016,4.50463,7.22303
13/10/2016,4.47983,6.25842
13/10/2016,4.50439,6.05781
13/10/2016,4.66742,5.91233
13/10/2016,5.38381,6.03528
14/10/2016,4.67081,5.90964
14/10/2016,5.10378,6.48253
15/10/2016,5.51469,5.95708
16/10/2016,4.68003,5.90192
16/10/2016,5.72033,5.22322
17/10/2016,5.47019,6.08628
18/10/2016,4.49506,6.07831
18/10/2016,4.81639,5.72047
18/10/2016,4.37022,8.01654
19/10/2016,4.47494,6.13058
19/10/2016,5.90152,5.57481
21/10/2016,4.88294,5.66778
21/10/2016,4.47469,6.12022
21/10/2016,5.89147,5.69322
21/10/2016,5.10667,6.52992
23/10/2016,5.48528,6.11329
25/10/2016,4.68167,5.90031
25/10/2016,4.85214,6.69078
26/10/2016,4.71197,6.01886
27/10/2016,4.86339,6.26406
27/10/2016,4.83619,5.69256
28/10/2016,4.53308,7.03069
30/10/2016,5.65392,6.51881
30/10/2016,5.65392,6.51881
30/10/2016,5.49508,5.95619
01/11/2016,4.51622,6.02744
01/11/2016,5.21942,6.7652
02/11/2016,5.07894,6.56967
03/11/2016,5.12581,6.45833
03/11/2016,5.12781,6.45689
03/11/2016,5.12958,6.45556
03/11/2016,5.54414,5.5155
03/11/2016,5.23883,6.62894
06/11/2016,4.36373,7.99996
06/11/2016,5.56397,5.59517
08/11/2016,5.11356,6.54986
09/11/2016,5.97683,5.70064
09/11/2016,5.26809,5.30003
09/11/2016,5.54711,6.368
11/11/2016,5.23761,6.61203
11/11/2016,4.72992,5.85311
11/11/2016,4.69639,5.88597
13/11/2016,4.45817,6.17392
13/11/2016,4.475,6.13061
13/11/2016,5.63756,5.22869
14/11/2016,4.79708,5.74442
15/11/2016,5.42353,6.58431
15/11/2016,5.43122,5.81619
15/11/2016,4.47447,6.11367
15/11/2016,5.42378,6.58453
15/11/2016,4.17511,7.23008
16/11/2016,4.81183,5.72906
16/11/2016,4.73764,5.9095
16/11/2016,5.23761,6.61258
17/11/2016,4.84294,6.46819
19/11/2016,4.55681,5.91967
22/11/2016,4.53456,5.98786
22/11/2016,4.53703,5.97992
26/11/2016,4.6125,6.20447
26/11/2016,4.6125,6.20447
28/11/2016,5.16125,6.43811
29/11/2016,4.43201,7.15819
30/11/2016,5.00733,5.68969
01/12/2016,5.45797,5.2255
02/12/2016,4.51644,6.02564
02/12/2016,5.56403,5.5955
03/12/2016,4.48158,7.19863
04/12/2016,5.38478,6.65272
04/12/2016,4.45389,6.18194
05/12/2016,4.49536,6.07833
06/12/2016,4.71381,6.42653
08/12/2016,5.56297,5.84992
08/12/2016,4.13193,7.99134
09/12/2016,5.67242,6.51417
09/12/2016,4.49186,6.08489
11/12/2016,5.64169,6.61581
11/12/2016,4.51221,8.01304
13/12/2016,4.51272,6.03175
13/12/2016,4.5165,6.02567
15/12/2016,5.49111,6.25781
16/12/2016,4.73872,5.97528
16/12/2016,4.52194,6.01681
17/12/2016,5.65067,6.56158
17/12/2016,4.53164,5.9965
18/12/2016,5.45861,6.173
21/12/2016,4.57345,7.2539
21/12/2016,4.51836,6.02261
21/12/2016,5.46122,6.71417
24/12/2016,4.551,7.02867
28/12/2016,4.82131,5.71469
29/12/2016,4.54979,8.00971
31/12/2016,4.69536,5.92019
02/01/2017,5.38478,6.65272
03/01/2017,5.69458,6.51428
03/01/2017,4.6575,7.27719
06/01/2017,4.99019,7.20011
10/01/2017,5.53106,5.49339
11/01/2017,4.8225,5.71308
12/01/2017,4.83619,5.69258
12/01/2017,4.83619,5.70925
13/01/2017,4.94092,5.53522
14/01/2017,4.27075,8.22565
14/01/2017,5.13089,6.45458
14/01/2017,5.12836,6.45653
14/01/2017,4.53719,5.97928
14/01/2017,4.65599,6.63994
16/01/2017,5.65058,6.56161
16/01/2017,4.78872,5.97464
18/01/2017,4.50661,6.05047
19/01/2017,4.98236,6.80803
19/01/2017,4.99542,6.80658
19/01/2017,4.50661,6.05047
20/01/2017,4.89764,6.48719
20/01/2017,4.87492,7.17264
21/01/2017,5.14789,6.45794
22/01/2017,5.38228,6.64089
22/01/2017,5.63328,5.21997
23/01/2017,4.51642,6.02561
24/01/2017,4.47444,6.10972
24/01/2017,4.60664,6.36408
25/01/2017,4.63044,6.26542
27/01/2017,5.38711,6.56336
29/01/2017,5.19886,6.84889
30/01/2017,5.21581,5.38903
30/01/2017,4.27075,8.22565
31/01/2017,5.16236,6.43867
31/01/2017,5.16236,6.43872
02/02/2017,4.94364,7.18481
02/02/2017,4.82247,5.71311
02/02/2017,7.27803,6.35428
04/02/2017,5.49981,5.19731
05/02/2017,4.49533,6.07833
05/02/2017,6.06731,5.59803
06/02/2017,5.77389,5.62186
06/02/2017,5.26003,6.55147
07/02/2017,4.25533,8.18432
10/02/2017,4.98031,7.18419
11/02/2017,4.79094,5.75583
12/02/2017,5.49917,6.08378
13/02/2017,4.50439,6.05781
13/02/2017,4.50492,6.05664
16/02/2017,4.78481,5.78697
17/02/2017,4.98181,7.16927
18/02/2017,4.54331,7.04561
19/02/2017,4.82314,5.71219
19/02/2017,4.50578,6.05394
21/02/2017,5.40514,6.48964
22/02/2017,4.27353,8.19223
22/02/2017,4.98303,7.16781
23/02/2017,5.04772,6.70246
26/02/2017,4.47492,6.13281
26/02/2017,5.24682,6.62926
26/02/2017,4.47492,6.13281
27/02/2017,5.10717,6.53278
03/03/2017,4.88006,7.17247
04/03/2017,5.38228,6.64086
06/03/2017,4.87919,7.1725
07/03/2017,4.8785,7.17253
07/03/2017,4.78472,5.77056
10/03/2017,4.72725,5.97275
10/03/2017,4.82139,5.71456
12/03/2017,5.44725,6.67603
12/03/2017,5.64773,5.24948
13/03/2017,4.47475,6.10897
14/03/2017,4.73375,5.97417
14/03/2017,4.99164,7.19517
15/03/2017,4.55066,7.24846
16/03/2017,4.87584,7.04639
18/03/2017,4.82128,5.71467
19/03/2017,4.47467,6.12006
20/03/2017,5.36453,6.66864
20/03/2017,5.36458,6.66806
20/03/2017,4.80389,5.7475
23/03/2017,5.40783,6.56908
23/03/2017,5.4225,6.57603
23/03/2017,5.42378,6.58453
23/03/2017,5.41461,6.57033
24/03/2017,4.27416,8.17604
24/03/2017,5.39914,6.58336
25/03/2017,4.53561,7.04514
25/03/2017,4.42973,7.16182
26/03/2017,4.25588,7.66433
26/03/2017,4.82005,7.1542
27/03/2017,4.89453,7.17686
29/03/2017,5.52731,6.19594
30/03/2017,4.70256,5.96794
31/03/2017,4.64556,5.95631
02/04/2017,5.61433,5.17386
05/04/2017,5.65603,5.15531
05/04/2017,5.642,5.24986
05/04/2017,4.25533,8.18432
06/04/2017,4.82272,5.71275
06/04/2017,4.98078,7.17431
08/04/2017,4.49531,6.07831
11/04/2017,4.63947,5.924
13/04/2017,5.55272,6.00772
14/04/2017,4.98303,7.16775
15/04/2017,4.84231,7.26129
16/04/2017,5.64458,6.07825
18/04/2017,5.50986,6.33839
18/04/2017,5.38372,6.03533
20/04/2017,4.82258,5.71297
20/04/2017,4.69531,5.92019
21/04/2017,5.36506,6.66089
24/04/2017,5.11467,6.56
24/04/2017,4.74752,5.56938
02/05/2017,5.37906,6.65303
05/05/2017,5.10372,6.48394
06/05/2017,4.03183,7.54283
07/05/2017,6.04156,5.94306
09/05/2017,5.55264,6.17875
09/05/2017,4.9545,6.67456
09/05/2017,5.10289,6.48669
09/05/2017,6.70883,6.161
14/05/2017,5.42907,5.88541
15/05/2017,6.53319,6.07903
16/05/2017,5.359,6.67619
18/05/2017,4.93924,6.50029
18/05/2017,5.35094,6.79581
22/05/2017,5.23977,6.62856
24/05/2017,5.11517,6.55906
25/05/2017,5.51153,5.478
27/05/2017,5.56181,5.54608
27/05/2017,4.74986,5.82233
27/05/2017,5.53264,5.49486
29/05/2017,4.89461,7.17697
29/05/2017,4.93206,7.18461
29/05/2017,6.09261,5.51969
30/05/2017,5.40961,6.57708
31/05/2017,5.47106,5.43503
31/05/2017,4.308,6.12011
01/06/2017,4.9283,6.43727
01/06/2017,4.78603,5.97608
01/06/2017,4.59319,7.25731
01/06/2017,4.53395,7.03065
02/06/2017,5.90158,5.57439
02/06/2017,5.90156,5.57483
02/06/2017,5.81669,5.66464
03/06/2017,5.13542,6.45111
03/06/2017,5.14242,6.44625
05/06/2017,5.42972,5.88464
05/06/2017,5.42525,5.38958
06/06/2017,4.69953,5.91958
08/06/2017,5.63556,6.63567
09/06/2017,4.87525,5.68719
09/06/2017,5.56686,5.619
10/06/2017,4.73511,5.97444
10/06/2017,4.55391,7.00557
10/06/2017,5.38656,6.65269
12/06/2017,5.89367,5.84269
12/06/2017,4.93137,6.35675
12/06/2017,9.32306,7.00728
14/06/2017,6.00603,6.19147
15/06/2017,5.42484,6.58386
15/06/2017,5.39415,6.57014
15/06/2017,5.40158,6.59711
15/06/2017,5.41458,6.57033
15/06/2017,5.38328,6.65275
15/06/2017,5.38036,6.65286
15/06/2017,5.36394,6.66794
16/06/2017,4.53167,5.99647
16/06/2017,5.3535,6.65644
16/06/2017,5.35922,6.65028
17/06/2017,5.56819,5.62564
17/06/2017,5.10311,6.48586
18/06/2017,5.48619,6.13642
18/06/2017,4.21817,8.04583
19/06/2017,4.9475,5.93578
20/06/2017,5.62698,5.16326
20/06/2017,4.82553,5.97222
22/06/2017,5.55606,6.20106
22/06/2017,5.47397,5.90039
24/06/2017,5.38225,6.64089
25/06/2017,5.40783,6.56908
26/06/2017,4.87628,5.61375
26/06/2017,5.57422,5.79325
26/06/2017,5.653,6.5075
26/06/2017,5.48477,6.63574
27/06/2017,4.94339,7.18479
28/06/2017,5.52406,5.5385
28/06/2017,5.52406,5.5385
01/07/2017,4.51253,6.03192
01/07/2017,5.19509,6.49473
02/07/2017,5.031,6.69253
05/07/2017,4.88147,7.04072
05/07/2017,5.17678,6.44339
06/07/2017,4.81631,5.72058
06/07/2017,4.54928,6.81447
06/07/2017,5.38186,6.65278
07/07/2017,4.79428,5.74419
07/07/2017,4.57503,6.95457
08/07/2017,5.82475,5.17333
10/07/2017,4.9015,5.94258
11/07/2017,5.46997,5.89717
11/07/2017,5.64849,6.74702
11/07/2017,5.57814,5.67406
11/07/2017,4.89631,7.17261
12/07/2017,4.82319,5.71214
12/07/2017,5.23923,6.63638
13/07/2017,5.22691,6.61792
15/07/2017,4.98072,7.18353
16/07/2017,5.38528,6.65269
18/07/2017,4.78603,5.97608
18/07/2017,5.35878,6.65044
19/07/2017,5.45867,6.17767
19/07/2017,4.8035,5.73794
19/07/2017,5.37917,6.65289
20/07/2017,4.82242,5.71319
20/07/2017,4.47492,6.12783
21/07/2017,4.69261,7.25378
21/07/2017,5.81867,5.65147
23/07/2017,4.71064,5.98614
24/07/2017,4.88189,5.61439
24/07/2017,4.84294,5.58042
24/07/2017,5.1675,6.58936
24/07/2017,5.39917,6.58336
25/07/2017,4.6791,7.25439
25/07/2017,6.909,5.98558
25/07/2017,4.69097,7.25439
27/07/2017,4.53331,7.02572
27/07/2017,5.69811,5.71214
27/07/2017,5.38589,6.59692
27/07/2017,4.53353,7.04494
28/07/2017,4.40215,6.64887
29/07/2017,5.43014,5.38447
29/07/2017,5.56208,6.23225
30/07/2017,5.38642,6.65272
31/07/2017,4.98404,7.17859
03/08/2017,4.82258,5.71294
07/08/2017,5.56439,5.59139
08/08/2017,5.56681,6.26675
09/08/2017,4.53489,7.03236
10/08/2017,5.44878,6.63533
10/08/2017,5.44914,6.63744
10/08/2017,5.37894,6.65314
10/08/2017,4.53474,7.03222
11/08/2017,5.2575,6.52139
11/08/2017,5.44928,6.63867
16/08/2017,5.40972,6.57744
17/08/2017,4.86961,5.95036
18/08/2017,5.38025,6.55056
21/08/2017,5.40789,6.56972
21/08/2017,5.52481,6.71692
22/08/2017,4.71033,5.87756
22/08/2017,4.70867,5.86722
26/08/2017,5.42128,5.37994
26/08/2017,5.56614,5.61531
26/08/2017,4.9282,6.4366
26/08/2017,4.37494,8.00486
26/08/2017,4.27414,8.17603
30/08/2017,5.40758,6.56944
30/08/2017,5.56875,6.30517
30/08/2017,5.63628,6.63308
31/08/2017,4.85809,7.06613
02/09/2017,5.41444,6.59553
05/09/2017,4.27416,8.17604
07/09/2017,5.52486,6.71692
07/09/2017,5.11433,6.55264
15/09/2017,6.09208,5.51972
17/09/2017,5.44861,6.661
19/09/2017,5.40786,6.57
19/09/2017,5.40975,6.57744
20/09/2017,4.34557,7.67729
22/09/2017,4.64772,6.6207
22/09/2017,5.3958,6.78966
23/09/2017,4.43231,7.15983
25/09/2017,5.56867,5.62836
25/09/2017,5.56814,5.62539
25/09/2017,4.94089,5.53528
25/09/2017,4.25225,8.16061
27/09/2017,5.40528,6.59075
27/09/2017,5.56688,6.30503
27/09/2017,5.448,6.64856
27/09/2017,5.448,6.64856
27/09/2017,5.448,6.61525
27/09/2017,5.10272,6.48728
28/09/2017,5.37467,6.66294
28/09/2017,5.38719,6.65267
29/09/2017,5.3958,6.78966
30/09/2017,4.50694,6.04917
30/09/2017,5.02538,6.69243
01/10/2017,4.50681,6.04931
06/10/2017,5.56722,5.62111
06/10/2017,5.28577,6.78067
09/10/2017,4.91731,7.28183
09/10/2017,5.36789,6.66239
15/10/2017,5.65031,6.06692
16/10/2017,5.41939,5.37881
16/10/2017,5.56314,5.56019
17/10/2017,4.67131,5.90925
20/10/2017,5.34936,6.05944
20/10/2017,4.53461,7.03192
20/10/2017,4.55067,7.01178
22/10/2017,5.24975,6.59936
23/10/2017,4.77886,5.77981
23/10/2017,4.98478,7.02372
24/10/2017,5.19595,6.48719
25/10/2017,4.48881,7.03674
25/10/2017,4.23215,8.14611
26/10/2017,4.82592,5.97203
28/10/2017,5.41014,6.57836
28/10/2017,5.41292,6.59239
30/10/2017,4.39169,6.97731
30/10/2017,5.65175,6.55869
31/10/2017,4.45825,6.17383
02/11/2017,5.68983,6.46694
02/11/2017,4.64869,7.06122
03/11/2017,5.43608,5.86053
05/11/2017,4.78314,6.07836
05/11/2017,5.42164,6.58553
05/11/2017,5.41764,6.58767
06/11/2017,4.47142,8.06483
07/11/2017,5.4145,6.59556
08/11/2017,4.89456,7.26808
08/11/2017,5.41356,6.59106
09/11/2017,5.53281,5.54297
09/11/2017,4.84297,6.46825
09/11/2017,5.39222,6.63036
09/11/2017,5.37944,6.62917
09/11/2017,5.40169,6.59711
09/11/2017,5.40261,6.59611
10/11/2017,5.41033,6.593
10/11/2017,5.41997,6.59725
10/11/2017,5.39447,6.59725
11/11/2017,4.73553,7.20558
14/11/2017,5.42253,6.576
14/11/2017,4.93812,6.50026
14/11/2017,5.41133,6.58108
15/11/2017,4.69311,7.03086
18/11/2017,5.62217,5.16728
20/11/2017,6.09522,5.53403
22/11/2017,5.37933,6.62922
23/11/2017,5.46564,6.73828
23/11/2017,5.40594,6.61931
24/11/2017,5.36039,6.15253
24/11/2017,5.64736,6.32669
24/11/2017,4.90653,5.94267
25/11/2017,5.42131,5.37992
25/11/2017,6.08589,5.54772
25/11/2017,4.93809,6.49937
25/11/2017,5.43606,5.85764
26/11/2017,5.43214,6.59828
28/11/2017,4.78608,5.97606
03/12/2017,5.41744,6.58747
05/12/2017,5.68667,6.57236
07/12/2017,5.45486,5.89178
11/12/2017,6.08586,5.54772
11/12/2017,4.77078,5.79228
11/12/2017,5.25011,6.59817
12/12/2017,5.36283,6.66344
13/12/2017,4.79092,5.75617
14/12/2017,5.46133,5.40964
15/12/2017,4.95367,6.83261
17/12/2017,4.57531,7.25433
17/12/2017,4.75739,7.16635
18/12/2017,5.59833,6.62622
18/12/2017,5.40167,6.59711
21/12/2017,5.38175,6.59456
21/12/2017,5.38994,6.64731
22/12/2017,5.38186,6.79592
22/12/2017,4.95427,6.81589
24/12/2017,5.11431,6.55269
25/12/2017,4.71428,6.42503
27/12/2017,5.44592,6.15428
29/12/2017,5.59722,6.6225
31/12/2017,4.91225,7.18439
05/01/2018,4.82008,7.15419
09/01/2018,4.94033,6.98276
10/01/2018,5.19745,6.49061
10/01/2018,4.869,5.87281
10/01/2018,4.79083,5.75625
10/01/2018,5.56892,5.71433
11/01/2018,5.2016,6.49245
11/01/2018,5.36414,6.67619
12/01/2018,4.77078,5.79225
13/01/2018,5.04305,6.59093
13/01/2018,4.57388,7.25402
13/01/2018,4.96825,6.65889
14/01/2018,4.81758,5.97936
15/01/2018,4.60214,6.41408
15/01/2018,5.4016,6.5972
20/01/2018,4.66042,5.91872
20/01/2018,4.98621,7.15283
21/01/2018,4.27353,8.19223
22/01/2018,4.98692,6.30933
23/01/2018,5.40169,6.59708
23/01/2018,5.37092,6.66317
23/01/2018,5.37092,6.5465
23/01/2018,5.37092,6.66317
24/01/2018,5.51175,5.47808
24/01/2018,5.39264,6.66425
25/01/2018,5.45558,6.69181
25/01/2018,5.56886,5.62928
25/01/2018,4.98389,7.16684
26/01/2018,4.34557,7.67729
26/01/2018,4.01539,7.49156
26/01/2018,4.93588,6.50085
27/01/2018,4.27416,8.17604
28/01/2018,5.48761,6.22211
30/01/2018,4.53406,5.81056
01/02/2018,5.50617,6.71
02/02/2018,5.65167,6.06994
03/02/2018,5.10217,6.48931
04/02/2018,4.74558,5.82836
05/02/2018,4.75667,5.81253
07/02/2018,5.41047,6.57925
08/02/2018,5.64458,6.07117
12/02/2018,4.1085,8.79482
12/02/2018,4.93797,6.49928
13/02/2018,5.36041,6.15256
13/02/2018,4.94403,6.94226
14/02/2018,5.17525,6.46853
16/02/2018,4.97221,7.0255
16/02/2018,4.49842,6.07136
17/02/2018,4.78033,5.77589
18/02/2018,4.15,7.49083
19/02/2018,5.51629,5.19525
19/02/2018,5.41328,6.59269
20/02/2018,4.7585,5.80997
21/02/2018,5.37892,6.59244
21/02/2018,4.85589,7.16487
22/02/2018,5.60481,6.64397
23/02/2018,6.09208,5.51978
24/02/2018,4.90664,5.94256
24/02/2018,5.03408,7.00092
25/02/2018,4.93104,7.1846
27/02/2018,5.56389,5.59611
27/02/2018,5.56389,5.59611
27/02/2018,5.48801,5.2019
27/02/2018,5.78214,5.26336
27/02/2018,5.42417,5.38167
27/02/2018,5.41917,5.37861
01/03/2018,5.38989,6.64744
01/03/2018,5.38256,6.59458
01/03/2018,4.15,7.49083
01/03/2018,3.93897,7.47347
01/03/2018,6.08022,5.55625
03/03/2018,5.47375,5.90022
04/03/2018,5.40153,6.59697
05/03/2018,5.41328,6.59269
08/03/2018,4.80614,6.10147
08/03/2018,4.40811,6.34972
08/03/2018,5.10367,6.48411
10/03/2018,5.94967,5.05167
11/03/2018,6.07972,5.69972
12/03/2018,5.38947,6.64892
13/03/2018,4.9325,6.96651
14/03/2018,5.65792,6.51711
14/03/2018,5.38669,6.59689
14/03/2018,5.37936,6.62919
15/03/2018,4.44557,7.17445
15/03/2018,4.64944,7.06308
16/03/2018,4.41636,7.13717
16/03/2018,4.59017,7.06942
17/03/2018,5.38983,6.64753
19/03/2018,4.99894,5.68636
20/03/2018,4.77819,5.78158
21/03/2018,4.51808,6.02317
21/03/2018,5.39908,6.58297
21/03/2018,5.881,5.14067
21/03/2018,5.39908,6.58242
21/03/2018,5.38669,6.59689
22/03/2018,4.78856,5.76419
22/03/2018,5.41137,6.783
23/03/2018,4.34557,7.67729
23/03/2018,5.44808,6.64783
25/03/2018,5.44731,6.65092
25/03/2018,6.08019,5.55628
26/03/2018,4.93825,6.50028
29/03/2018,5.32903,6.62839
30/03/2018,5.14638,6.45912
30/03/2018,5.10239,6.48892
30/03/2018,5.36911,6.66292
30/03/2018,5.43003,5.38503
31/03/2018,4.79103,5.75583
01/04/2018,4.31241,7.61469
03/04/2018,4.14731,8.16014
04/04/2018,4.88647,7.19136
05/04/2018,4.5724,7.25369
06/04/2018,4.9797,7.17542
10/04/2018,5.40825,6.59458
10/04/2018,5.39447,6.59728
12/04/2018,5.26661,6.67042
12/04/2018,5.26658,6.67046
13/04/2018,4.54872,7.04711
13/04/2018,5.39447,6.59708
14/04/2018,5.37892,6.59225
14/04/2018,5.39447,6.59725
15/04/2018,5.40528,6.59075
15/04/2018,5.13094,6.45453
15/04/2018,5.90208,5.57431
16/04/2018,4.37096,8.01503
16/04/2018,5.01072,6.692
16/04/2018,5.35631,6.79703
18/04/2018,5.12503,6.459
18/04/2018,5.12847,6.45611
18/04/2018,5.12931,6.45572
18/04/2018,5.38253,6.59467
18/04/2018,5.38264,6.59467
20/04/2018,4.9402,6.95143
21/04/2018,5.40525,6.59075
